@id,Language Dependency
117673,Not Dependent
117674,Not Dependent
117675,Not Dependent
117683,Not Dependent
117684,Not Dependent
117686,Not Dependent
117689,Moderately
117696,Not Dependent
117697,Not Dependent
117699,Not Dependent
117701,Not Dependent
117702,Moderately
117707,Not Dependent
117708,Not Dependent
117709,Not Dependent
117717,Not Dependent
117719,Not Dependent
117720,Not Dependent
117725,Not Dependent
117726,Not Dependent
117727,Not Dependent
117731,Extensively
117743,Moderately
117748,Not Dependent
117755,Not Dependent
117771,Not Dependent
117775,Not Dependent
117779,Not Dependent
117781,Not Dependent
117784,Somewhat
117786,Not Dependent
117787,Not Dependent
117788,Not Dependent
117791,Not Dependent
117795,Not Dependent
117803,Not Dependent
117806,Not Dependent
117814,Not Dependent
117815,Not Dependent
117816,Not Dependent
117817,Not Dependent
117822,Not Dependent
117823,Extensively
117829,Not Dependent
117837,Not Dependent
117838,Somewhat
117849,Not Dependent
117854,Not Dependent
117855,Not Dependent
117858,Not Dependent
117862,Not Dependent
117864,Not Dependent
117865,Not Dependent
117867,Not Dependent
117869,Not Dependent
117871,Not Dependent
117874,Not Dependent
117876,Not Dependent
117879,Not Dependent
117884,Not Dependent
117885,Not Dependent
117891,Not Dependent
117895,Not Dependent
117900,Not Dependent
117901,Not Dependent
117906,Not Dependent
117908,Not Dependent
117910,Not Dependent
117911,Not Dependent
117914,Not Dependent
117915,Moderately
117917,Not Dependent
117924,Not Dependent
117927,Not Dependent
117931,Not Dependent
117933,Not Dependent
117934,Not Dependent
117935,Not Dependent
117936,Moderately
117937,Not Dependent
117938,Not Dependent
117939,Not Dependent
117942,Not Dependent
117948,Not Dependent
117950,Not Dependent
117951,Not Dependent
117953,Not Dependent
117954,Not Dependent
117955,Not Dependent
117959,Not Dependent
117960,Somewhat
117965,Not Dependent
117968,Not Dependent
117973,Not Dependent
117975,Moderately
117982,Not Dependent
117984,Not Dependent
117985,Somewhat
117986,Moderately
117987,Not Dependent
117988,Not Dependent
117992,Not Dependent
117995,Not Dependent
117997,Not Dependent
117998,Not Dependent
118000,Not Dependent
118001,Not Dependent
118014,Not Dependent
118017,Extensively
118023,Not Dependent
118024,Not Dependent
118025,Moderately
118029,Not Dependent
118031,Not Dependent
118034,Not Dependent
118047,Not Dependent
118048,Moderately
118051,Not Dependent
118057,Not Dependent
118061,Not Dependent
118063,Extensively
118074,Not Dependent
118077,Moderately
118079,Not Dependent
118080,Not Dependent
118082,Not Dependent
118087,Not Dependent
118111,Not Dependent
118128,Not Dependent
118129,Moderately
118146,Not Dependent
118155,Not Dependent
118156,Not Dependent
118162,Not Dependent
118174,Somewhat
118175,Not Dependent
118176,Not Dependent
118177,Not Dependent
118181,Not Dependent
118184,Not Dependent
118199,Not Dependent
118203,Not Dependent
118207,Not Dependent
118208,Not Dependent
118209,Not Dependent
118213,Not Dependent
118214,Not Dependent
118215,Not Dependent
118224,Not Dependent
118242,Not Dependent
118247,Not Dependent
118257,Not Dependent
118258,Not Dependent
118264,Not Dependent
118273,Not Dependent
118283,Not Dependent
118292,Not Dependent
118293,Not Dependent
118294,Not Dependent
118296,Not Dependent
118304,Not Dependent
118305,Extensively
118311,Not Dependent
118312,Not Dependent
118315,Somewhat
118316,Not Dependent
118317,Moderately
118319,Not Dependent
118325,Not Dependent
118326,Somewhat
118328,Extensively
118330,Not Dependent
118336,Moderately
118337,Somewhat
118339,Somewhat
118340,Not Dependent
118342,Not Dependent
118353,Not Dependent
118359,Not Dependent
118385,Not Dependent
118389,Not Dependent
118390,Not Dependent
118391,Not Dependent
118392,Not Dependent
118393,Not Dependent
118394,Not Dependent
118395,Extensively
118402,Not Dependent
118408,Not Dependent
118410,Not Dependent
118414,Not Dependent
118415,Not Dependent
118418,Not Dependent
118442,Not Dependent
118443,Not Dependent
118444,Not Dependent
118445,Not Dependent
118448,Not Dependent
118449,Not Dependent
118450,Not Dependent
118451,Not Dependent
118452,Somewhat
118456,Not Dependent
118457,Moderately
118461,Not Dependent
118463,Not Dependent
118464,Not Dependent
118465,Not Dependent
118466,Not Dependent
118467,Not Dependent
118468,Not Dependent
118490,Not Dependent
118492,Not Dependent
118493,Not Dependent
118494,Not Dependent
118495,Fully
118496,Fully
118497,Somewhat
118498,Not Dependent
118499,Not Dependent
118501,Somewhat
118503,Not Dependent
118504,Not Dependent
118505,Not Dependent
118506,Not Dependent
118507,Not Dependent
118511,Not Dependent
118512,Not Dependent
118514,Not Dependent
118515,Not Dependent
118520,Not Dependent
118521,Not Dependent
118522,Not Dependent
118523,Not Dependent
118524,Not Dependent
118525,Not Dependent
118526,Not Dependent
118527,Not Dependent
118528,Not Dependent
118532,Not Dependent
118533,Not Dependent
118534,Not Dependent
118535,Not Dependent
118536,Moderately
118537,Moderately
118539,Not Dependent
118541,Not Dependent
118547,Not Dependent
118553,Not Dependent
118554,Not Dependent
118555,Not Dependent
118556,Not Dependent
118557,Not Dependent
118558,Not Dependent
118559,Moderately
118560,Not Dependent
118561,Not Dependent
118565,Not Dependent
118567,Not Dependent
118568,Not Dependent
118569,Not Dependent
118572,Not Dependent
118586,Not Dependent
118587,Not Dependent
118591,Not Dependent
118605,Not Dependent
118606,Not Dependent
118610,Not Dependent
118624,Not Dependent
118625,Not Dependent
118627,Not Dependent
118633,Not Dependent
118634,Not Dependent
118635,Not Dependent
118636,Not Dependent
118648,Not Dependent
118656,Not Dependent
118679,Not Dependent
118680,Not Dependent
118683,Not Dependent
118685,Not Dependent
118686,Not Dependent
118687,Not Dependent
118688,Not Dependent
118689,Not Dependent
118693,Not Dependent
118695,Not Dependent
118697,Extensively
118698,Not Dependent
118699,Not Dependent
118703,Not Dependent
118704,Not Dependent
118705,Not Dependent
118709,Not Dependent
118713,Not Dependent
118724,Not Dependent
118732,Not Dependent
118734,Not Dependent
118740,Not Dependent
118760,Not Dependent
118762,Not Dependent
118764,Not Dependent
118767,Not Dependent
118768,Not Dependent
118769,Not Dependent
118773,Not Dependent
118776,Not Dependent
118778,Not Dependent
118779,Not Dependent
118788,Not Dependent
118789,Not Dependent
118790,Not Dependent
118791,Not Dependent
118795,Not Dependent
118801,Not Dependent
118804,Not Dependent
118819,Moderately
118876,Not Dependent
118882,Not Dependent
118928,Not Dependent
118934,Not Dependent
118935,Not Dependent
118940,Not Dependent
118941,Not Dependent
118943,Not Dependent
118944,Not Dependent
118948,Not Dependent
118949,Not Dependent
118950,Not Dependent
118951,Not Dependent
118952,Not Dependent
118953,Somewhat
118954,Not Dependent
118955,Not Dependent
118964,Somewhat
118969,Not Dependent
118993,Not Dependent
118998,Not Dependent
119004,Not Dependent
119007,Not Dependent
119008,Not Dependent
119012,Not Dependent
119016,Not Dependent
119017,Not Dependent
119026,Not Dependent
119053,Not Dependent
119055,Not Dependent
119063,Not Dependent
119065,Extensively
119069,Not Dependent
119071,Not Dependent
119072,Not Dependent
119077,Not Dependent
119083,Not Dependent
119086,Not Dependent
119087,Not Dependent
119088,Not Dependent
119090,Not Dependent
119092,Not Dependent
119097,Not Dependent
119098,Not Dependent
119100,Not Dependent
119106,Not Dependent
119107,Not Dependent
119109,Not Dependent
119111,Not Dependent
119114,Not Dependent
119165,Not Dependent
119183,Not Dependent
119193,Not Dependent
119194,Not Dependent
119202,Not Dependent
119204,Not Dependent
119216,Not Dependent
119219,Not Dependent
119228,Not Dependent
119229,Not Dependent
119240,Not Dependent
119265,Somewhat
119269,Not Dependent
119270,Fully
119272,Not Dependent
119273,Not Dependent
119281,Not Dependent
119285,Not Dependent
119291,Not Dependent
119292,Not Dependent
119293,Not Dependent
119294,Not Dependent
119298,Not Dependent
119299,Not Dependent
119300,Not Dependent
119301,Not Dependent
119302,Not Dependent
119303,Not Dependent
119304,Extensively
119305,Not Dependent
119306,Not Dependent
119307,Not Dependent
119313,Not Dependent
119314,Not Dependent
119315,Not Dependent
119316,Not Dependent
119319,Not Dependent
119332,Not Dependent
119333,Not Dependent
119337,Not Dependent
119342,Not Dependent
119343,Not Dependent
119344,Not Dependent
119346,Not Dependent
119351,Not Dependent
119364,Not Dependent
119365,Not Dependent
119366,Not Dependent
119369,Not Dependent
119370,Not Dependent
119371,Somewhat
119372,Not Dependent
119374,Not Dependent
119375,Not Dependent
119376,Not Dependent
119377,Not Dependent
119387,Not Dependent
119390,Not Dependent
119391,Not Dependent
119394,Not Dependent
119404,Not Dependent
119407,Not Dependent
119417,Not Dependent
119421,Not Dependent
119423,Not Dependent
119428,Not Dependent
119431,Not Dependent
119432,Moderately
119436,Not Dependent
119438,Not Dependent
119439,Not Dependent
119440,Not Dependent
119445,Not Dependent
119448,Not Dependent
119452,Not Dependent
119453,Not Dependent
119456,Not Dependent
119461,Not Dependent
119463,Not Dependent
119464,Not Dependent
119465,Not Dependent
119468,Not Dependent
119469,Not Dependent
119471,Not Dependent
119472,Extensively
119474,Not Dependent
119485,Not Dependent
119493,Not Dependent
119494,Not Dependent
119496,Not Dependent
119499,Not Dependent
119500,Not Dependent
119501,Not Dependent
119502,Not Dependent
119503,Not Dependent
119504,Not Dependent
119506,Moderately
119512,Not Dependent
119525,Not Dependent
119531,Not Dependent
119533,Extensively
119534,Not Dependent
119536,Not Dependent
119537,Not Dependent
119538,Not Dependent
119547,Not Dependent
119553,Extensively
119557,Not Dependent
119570,Not Dependent
119578,Not Dependent
119579,Not Dependent
119580,Not Dependent
119590,Not Dependent
119591,Not Dependent
119602,Not Dependent
119604,Not Dependent
119608,Not Dependent
119609,Not Dependent
119622,Not Dependent
119626,Not Dependent
119627,Not Dependent
119629,Somewhat
119630,Not Dependent
119631,Not Dependent
119632,Not Dependent
119633,Not Dependent
119635,Not Dependent
119637,Not Dependent
119639,Not Dependent
119646,Not Dependent
119649,Not Dependent
119650,Not Dependent
119658,Not Dependent
119660,Not Dependent
119661,Not Dependent
119662,Not Dependent
119663,Not Dependent
119664,Not Dependent
119665,Not Dependent
119666,Not Dependent
119667,Not Dependent
119669,Not Dependent
119670,Not Dependent
119681,Not Dependent
119684,Not Dependent
119692,Not Dependent
119693,Not Dependent
119695,Not Dependent
119704,Not Dependent
119706,Extensively
119707,Not Dependent
119708,Not Dependent
119721,Not Dependent
119722,Not Dependent
119723,Not Dependent
119724,Not Dependent
119725,Not Dependent
119726,Not Dependent
119727,Not Dependent
119729,Not Dependent
119730,Not Dependent
119732,Not Dependent
119733,Not Dependent
119738,Fully
119739,Not Dependent
119741,Not Dependent
119742,Not Dependent
119756,Not Dependent
119757,Not Dependent
119759,Somewhat
119770,Not Dependent
119772,Not Dependent
119773,Not Dependent
119781,Somewhat
119782,Not Dependent
119788,Not Dependent
119792,Extensively
119800,Not Dependent
119804,Somewhat
119807,Not Dependent
119809,Not Dependent
119816,Not Dependent
119826,Not Dependent
119849,Not Dependent
119854,Not Dependent
119855,Not Dependent
119856,Not Dependent
119858,Not Dependent
119862,Not Dependent
119863,Not Dependent
119864,Not Dependent
119866,Not Dependent
119872,Not Dependent
119881,Extensively
119883,Not Dependent
119886,Not Dependent
119887,Not Dependent
119888,Not Dependent
119890,Somewhat
119892,Not Dependent
119893,Not Dependent
119894,Not Dependent
119899,Not Dependent
119906,Not Dependent
119919,Not Dependent
119922,Not Dependent
119923,Not Dependent
119924,Not Dependent
119925,Not Dependent
119928,Not Dependent
119929,Not Dependent
119930,Not Dependent
119931,Not Dependent
119932,Not Dependent
119933,Not Dependent
119934,Not Dependent
119935,Not Dependent
119936,Not Dependent
119937,Not Dependent
119938,Not Dependent
119939,Not Dependent
119945,Not Dependent
119961,Not Dependent
119968,Not Dependent
119972,Not Dependent
119974,Not Dependent
119984,Not Dependent
119986,Not Dependent
119988,Not Dependent
119989,Not Dependent
119991,Not Dependent
119992,Not Dependent
119993,Not Dependent
119994,Not Dependent
119997,Not Dependent
119998,Not Dependent
120000,Moderately
120002,Not Dependent
120010,Not Dependent
120022,Not Dependent
120026,Not Dependent
120033,Moderately
120042,Not Dependent
120047,Not Dependent
120049,Not Dependent
120054,Not Dependent
120055,Not Dependent
120056,Not Dependent
120057,Not Dependent
120090,Not Dependent
120091,Not Dependent
120092,Not Dependent
120093,Not Dependent
120094,Not Dependent
120095,Not Dependent
120096,Not Dependent
120097,Not Dependent
120098,Not Dependent
120100,Not Dependent
120108,Not Dependent
120120,Not Dependent
120131,Not Dependent
120133,Not Dependent
120135,Not Dependent
120139,Not Dependent
120146,Not Dependent
120148,Not Dependent
120162,Not Dependent
120166,Not Dependent
120167,Not Dependent
120168,Not Dependent
120169,Not Dependent
120173,Not Dependent
120174,Not Dependent
120175,Somewhat
120182,Not Dependent
120206,Moderately
120207,Not Dependent
120208,Not Dependent
120209,Not Dependent
120210,Not Dependent
120213,Not Dependent
120214,Not Dependent
120215,Not Dependent
120216,Not Dependent
120217,Not Dependent
120218,Not Dependent
120219,Not Dependent
120224,Not Dependent
120225,Not Dependent
120226,Not Dependent
120228,Not Dependent
120229,Not Dependent
120230,Not Dependent
120231,Somewhat
120232,Not Dependent
120244,Not Dependent
120247,Not Dependent
120254,Not Dependent
120256,Not Dependent
120261,Not Dependent
120264,Not Dependent
120265,Moderately
120268,Not Dependent
120269,Extensively
120271,Not Dependent
120275,Not Dependent
120276,Not Dependent
120277,Not Dependent
120278,Not Dependent
120279,Not Dependent
120280,Not Dependent
120281,Not Dependent
120302,Not Dependent
120304,Not Dependent
120305,Not Dependent
120307,Not Dependent
120310,Not Dependent
120311,Not Dependent
120314,Not Dependent
120316,Not Dependent
120318,Not Dependent
120323,Somewhat
120327,Not Dependent
120328,Not Dependent
120330,Not Dependent
120333,Not Dependent
120337,Not Dependent
120339,Not Dependent
120340,Not Dependent
120358,Not Dependent
120363,Not Dependent
120365,Not Dependent
120370,Not Dependent
120380,Not Dependent
120381,Not Dependent
120383,Not Dependent
120385,Not Dependent
120386,Not Dependent
120387,Not Dependent
120389,Not Dependent
120397,Not Dependent
120400,Moderately
120401,Not Dependent
120423,Moderately
120425,Not Dependent
120426,Moderately
120438,Not Dependent
120444,Somewhat
120447,Not Dependent
120461,Not Dependent
120473,Not Dependent
120497,Not Dependent
120498,Not Dependent
120509,Moderately
120512,Not Dependent
120515,Not Dependent
120522,Not Dependent
120523,Somewhat
120525,Not Dependent
120529,Not Dependent
120531,Not Dependent
120533,Not Dependent
120542,Not Dependent
120547,Not Dependent
120548,Not Dependent
120549,Not Dependent
120555,Not Dependent
120556,Not Dependent
120557,Not Dependent
120558,Not Dependent
120559,Not Dependent
120560,Not Dependent
120561,Not Dependent
120578,Not Dependent
120579,Not Dependent
120580,Not Dependent
120592,Not Dependent
120593,Not Dependent
120594,Not Dependent
120595,Not Dependent
120596,Not Dependent
120598,Not Dependent
120599,Not Dependent
120605,Not Dependent
120606,Not Dependent
120611,Not Dependent
120614,Not Dependent
120615,Not Dependent
120618,Not Dependent
120622,Not Dependent
120624,Not Dependent
